Name	LATITUDE_S	LONGITUDE_	Length	AV_RGH_IRI	ALLVEHS_AA	TRUCKS_AAD	Name_2	LATITUDE_S_2	LONGITUDE__2	Length_2	AV_RGH_IRI_2	ALLVEHS_AA_2	TRUCKS_AAD_2	closestWindex	rainfall	Above_30_days	Above_37_5_days	dayspassed	ALLVEHS_AA_avg	TRUCKS_AAD_avg	IRI_increase
2996_F_9000_9100_43286_01-06-2017_1	-37.857897	145.213017	100	2.19	32129	3304	2996_F_9000_9100_43826_01-06-2019_1	-37.857922	145.213013	100	2.3	32129	3304	86303	1375.4	80	12	730	32129	3304	0.11
2996_F_800_900_43286_01-06-2017_1	-37.801419	145.186504	100	1.29	27996	2879	2996_F_800_900_43826_01-06-2019_1	-37.801392	145.186492	100	1.6	27996	2879	86074	1290.6	80	12	730	27996	2879	0.31
2996_F_3000_3100_43286_01-06-2017_1	-37.806177	145.209224	100	0.94	27996	2879	2996_F_3000_3100_43826_01-06-2019_1	-37.806176	145.209284	100	1	27996	2879	86074	1290.6	80	12	730	27996	2879	0.0600000000000001
2996_F_18200_18300_43286_01-06-2017_1	-37.939339	145.207157	100	0.72	51676	5314	2996_F_18200_18300_43826_01-06-2019_1	-37.939359	145.207156	100	0.8	51676	5314	86111	1076.7	80	12	730	51676	5314	0.0800000000000001
2996_F_7400_7500_43286_01-06-2017_1	-37.843977	145.21767	100	1.17	32129	3304	2996_F_7400_7500_43826_01-06-2019_1	-37.843996	145.217669	100	1.2	32129	3304	86074	1290.6	80	12	730	32129	3304	0.03
2996_F_19000_19100_43286_01-06-2017_1	-37.946384	145.205182	100	0.52	47458	4880	2996_F_19000_19100_43826_01-06-2019_1	-37.946396	145.205185	100	0.6	47458	4880	86111	1076.7	80	12	730	47458	4880	0.08
2996_F_19200_19300_43286_01-06-2017_1	-37.948153	145.204746	100	0.53	47458	4880	2996_F_19200_19300_43826_01-06-2019_1	-37.948163	145.204748	100	0.6	47458	4880	86111	1076.7	80	12	730	47458	4880	0.07
2996_F_1200_1300_43286_01-06-2017_1	-37.800107	145.190706	100	1.09	27996	2879	2996_F_1200_1300_43826_01-06-2019_1	-37.800089	145.190712	100	1.1	27996	2879	86074	1290.6	80	12	730	27996	2879	0.01
2996_F_25400_25500_43286_01-06-2017_1	-38.002149	145.191431	100	0.9	56272	5786	2996_F_25400_25500_43826_01-06-2019_1	-38.002154	145.191431	100	1	56272	5786	86224	1405.3	80	12	730	56272	5786	0.1
2996_F_28900_29000_43286_01-06-2017_1	-38.033199	145.189834	100	0.67	55147	5671	2996_F_28900_29000_43826_01-06-2019_1	-38.033195	145.189832	100	0.7	55147	5671	86224	1405.3	80	12	730	55147	5671	0.0299999999999999
2996_F_28500_28600_43286_01-06-2017_1	-38.0296	145.190051	100	0.94	55147	5671	2996_F_28500_28600_43826_01-06-2019_1	-38.029593	145.190051	100	1	55147	5671	86224	1405.3	80	12	730	55147	5671	0.0600000000000001
2996_F_500_600_43286_01-06-2017_1	-37.802627	145.183463	100	1.17	27996	2879	2996_F_500_600_43826_01-06-2019_1	-37.802629	145.183457	100	1.8	27996	2879	86074	1290.6	80	12	730	27996	2879	0.63
2996_F_28800_28900_43286_01-06-2017_1	-38.032302	145.189955	100	1.19	55147	5671	2996_F_28800_28900_43826_01-06-2019_1	-38.032297	145.189954	100	1.2	55147	5671	86224	1405.3	80	12	730	55147	5671	0.01
2996_F_7300_7400_43286_01-06-2017_1	-37.843079	145.217777	100	1.09	32129	3304	2996_F_7300_7400_43826_01-06-2019_1	-37.843097	145.217773	100	1.2	32129	3304	86074	1290.6	80	12	730	32129	3304	0.11
2996_R_10900_11000_43286_01-06-2017_1	-38.018648	145.18719	100	0.48	54851	5640	2996_R_10900_11000_43826_01-06-2019_1	-38.018652	145.187199	100	0.5	54851	5640	86224	1405.3	80	12	730	54851	5640	0.02
2996_R_17700_17800_43286_01-06-2017_1	-37.959028	145.200458	100	1.02	43062	4428	2996_R_17700_17800_43826_01-06-2019_1	-37.959039	145.200454	100	1.1	43062	4428	86111	1076.7	80	12	730	43062	4428	0.0800000000000001
2996_R_30800_30900_43286_01-06-2017_1	-37.843518	145.217365	100	1.31	31478	3237	2996_R_30800_30900_43826_01-06-2019_1	-37.843517	145.21737	100	1.4	31478	3237	86074	1290.6	80	12	730	31478	3237	0.0899999999999999
2996_R_9300_9400_43286_01-06-2017_1	-38.032877	145.189487	100	0.69	54363	5590	2996_R_9300_9400_43826_01-06-2019_1	-38.032885	145.189483	100	0.7	54363	5590	86224	1405.3	80	12	730	54363	5590	0.01
2996_R_14900_15000_43286_01-06-2017_1	-37.982965	145.192796	100	1.22	55100	5666	2996_R_14900_15000_43826_01-06-2019_1	-37.982971	145.192802	100	1.6	55100	5666	86224	1405.3	80	12	730	55100	5666	0.38
2996_R_14100_14200_43286_01-06-2017_1	-37.990123	145.19207	100	0.57	55109	5667	2996_R_14100_14200_43826_01-06-2019_1	-37.990136	145.192074	100	0.6	55109	5667	86224	1405.3	80	12	730	55109	5667	0.03
2996_R_12400_12500_43286_01-06-2017_1	-38.005315	145.189983	100	0.57	55118	5668	2996_R_12400_12500_43826_01-06-2019_1	-38.005321	145.189979	100	0.6	55118	5668	86224	1405.3	80	12	730	55118	5668	0.03
2996_R_31100_31200_43286_01-06-2017_1	-37.840812	145.217545	100	1.3	31478	3237	2996_R_31100_31200_43826_01-06-2019_1	-37.840812	145.217554	100	1.5	31478	3237	86074	1290.6	80	12	730	31478	3237	0.2
2996_R_27600_27700_43286_01-06-2017_1	-37.871791	145.21142	100	0.78	31478	3237	2996_R_27600_27700_43826_01-06-2019_1	-37.871797	145.211419	100	0.8	31478	3237	86303	1375.4	80	12	730	31478	3237	0.02
2996_R_11400_11500_43286_01-06-2017_1	-38.014151	145.187633	100	0.56	54851	5640	2996_R_11400_11500_43826_01-06-2019_1	-38.014157	145.187637	100	0.6	54851	5640	86224	1405.3	80	12	730	54851	5640	0.0399999999999999
2996_R_27700_27800_43286_01-06-2017_1	-37.87089	145.211327	100	0.98	31478	3237	2996_R_27700_27800_43826_01-06-2019_1	-37.870897	145.211327	100	1	31478	3237	86303	1375.4	80	12	730	31478	3237	0.02
2996_R_19700_19800_43286_01-06-2017_1	-37.941605	145.206112	100	0.59	50638	5207	2996_R_19700_19800_43826_01-06-2019_1	-37.941626	145.206119	100	0.6	50638	5207	86111	1076.7	80	12	730	50638	5207	0.01
2996_R_11900_12000_43286_01-06-2017_1	-38.009708	145.188663	100	0.49	55118	5668	2996_R_11900_12000_43826_01-06-2019_1	-38.009716	145.188664	100	0.5	55118	5668	86224	1405.3	80	12	730	55118	5668	0.01
2996_R_10300_10400_43286_01-06-2017_1	-38.023937	145.188558	100	1.88	54584	5613	2996_R_10300_10400_43826_01-06-2019_1	-38.023945	145.188569	100	2	54584	5613	86224	1405.3	80	12	730	54584	5613	0.12
2996_R_30400_30500_43286_01-06-2017_1	-37.847094	145.216718	100	1.37	31478	3237	2996_R_30400_30500_43826_01-06-2019_1	-37.847091	145.216712	100	1.5	31478	3237	86074	1290.6	80	12	730	31478	3237	0.13
2996_R_26900_27000_43286_01-06-2017_1	-37.878018	145.212849	100	1.42	35956	3697	2996_R_26900_27000_43826_01-06-2019_1	-37.878006	145.212859	100	1.5	35956	3697	86303	1375.4	80	12	730	35956	3697	0.0800000000000001
2996_R_16000_16100_43286_01-06-2017_1	-37.973095	145.193662	100	0.89	55100	5666	2996_R_16000_16100_43826_01-06-2019_1	-37.973107	145.193665	100	0.9	55100	5666	86224	1405.3	80	12	730	55100	5666	0.01
2996_R_16200_16300_43286_01-06-2017_1	-37.971304	145.193984	100	0.95	54607	5615	2996_R_16200_16300_43826_01-06-2019_1	-37.97132	145.193989	100	1	54607	5615	86224	1405.3	80	12	730	54607	5615	0.05
2996_R_14700_14800_43286_01-06-2017_1	-37.984762	145.192952	100	0.57	55100	5666	2996_R_14700_14800_43826_01-06-2019_1	-37.984769	145.192958	100	0.6	55100	5666	86224	1405.3	80	12	730	55100	5666	0.03
2996_R_34000_34100_43286_01-06-2017_1	-37.814688	145.216098	100	0.93	27816	2860	2996_R_34000_34100_43826_01-06-2019_1	-37.814679	145.2161	100	1	27816	2860	86074	1290.6	80	12	730	27816	2860	0.07
2996_R_34400_34500_43286_01-06-2017_1	-37.811481	145.214047	100	1.41	27816	2860	2996_R_34400_34500_43826_01-06-2019_1	-37.81148	145.214034	100	1.5	27816	2860	86074	1290.6	80	12	730	27816	2860	0.0900000000000001
2996_R_26600_26700_43286_01-06-2017_1	-37.880634	145.213737	100	1.03	35956	3697	2996_R_26600_26700_43826_01-06-2019_1	-37.880619	145.213743	100	1.1	35956	3697	86303	1375.4	80	12	730	35956	3697	0.0700000000000001
2996_R_30100_30200_43286_01-06-2017_1	-37.849727	145.215912	100	1.16	31478	3237	2996_R_30100_30200_43826_01-06-2019_1	-37.84974	145.215903	100	1.2	31478	3237	86074	1290.6	80	12	730	31478	3237	0.04
2996_R_36000_36100_43286_01-06-2017_1	-37.803426	145.199818	100	1.24	27816	2860	2996_R_36000_36100_43826_01-06-2019_1	-37.803423	145.199781	100	1.5	27816	2860	86074	1290.6	80	12	730	27816	2860	0.26
2996_R_21900_22000_43286_01-06-2017_1	-37.922813	145.213982	100	1.66	50294	5172	2996_R_21900_22000_43826_01-06-2019_1	-37.922804	145.213978	100	1.8	50294	5172	86111	1076.7	80	12	730	50294	5172	0.14
2996_R_9200_9300_43286_01-06-2017_1	-38.033772	145.189338	100	0.56	54363	5590	2996_R_9200_9300_43826_01-06-2019_1	-38.03378	145.189334	100	0.6	54363	5590	86224	1405.3	80	12	730	54363	5590	0.0399999999999999
2996_R_32000_32100_43286_01-06-2017_1	-37.832682	145.217441	100	1.04	31478	3237	2996_R_32000_32100_43826_01-06-2019_1	-37.832696	145.217435	100	1.1	31478	3237	86074	1290.6	80	12	730	31478	3237	0.0600000000000001
2996_R_31000_31100_43286_01-06-2017_1	-37.841715	145.217513	100	0.95	31478	3237	2996_R_31000_31100_43826_01-06-2019_1	-37.841715	145.217521	100	1	31478	3237	86074	1290.6	80	12	730	31478	3237	0.05
2996_R_29900_30000_43286_01-06-2017_1	-37.851457	145.215246	100	1.28	31478	3237	2996_R_29900_30000_43826_01-06-2019_1	-37.851457	145.21524	100	1.3	31478	3237	86074	1290.6	80	12	730	31478	3237	0.02
2996_R_32800_32900_43286_01-06-2017_1	-37.825465	145.21733	100	1.98	29646	3048	2996_R_32800_32900_43826_01-06-2019_1	-37.825451	145.217299	100	2	29646	3048	86074	1290.6	80	12	730	29646	3048	0.02
2996_R_23400_23500_43286_01-06-2017_1	-37.909388	145.215874	100	1.14	49951	5136	2996_R_23400_23500_43826_01-06-2019_1	-37.9094	145.215872	100	1.2	49951	5136	86303	1375.4	80	12	730	49951	5136	0.0600000000000001
2996_R_35300_35400_43286_01-06-2017_1	-37.805479	145.207315	100	1.45	27816	2860	2996_R_35300_35400_43826_01-06-2019_1	-37.805479	145.207295	100	1.5	27816	2860	86074	1290.6	80	12	730	27816	2860	0.05
2996_R_20400_20500_43286_01-06-2017_1	-37.935448	145.207937	100	0.98	50638	5207	2996_R_20400_20500_43826_01-06-2019_1	-37.935468	145.207912	100	1	50638	5207	86111	1076.7	80	12	730	50638	5207	0.02
2996_R_14400_14500_43286_01-06-2017_1	-37.987451	145.192644	100	1.69	55100	5666	2996_R_14400_14500_43826_01-06-2019_1	-37.987462	145.192647	100	2	55100	5666	86224	1405.3	80	12	730	55100	5666	0.31
2996_R_31800_31900_43286_01-06-2017_1	-37.834489	145.217466	100	1.09	31478	3237	2996_R_31800_31900_43826_01-06-2019_1	-37.834506	145.217461	100	1.1	31478	3237	86074	1290.6	80	12	730	31478	3237	0.01
2996_R_10700_10800_43286_01-06-2017_1	-38.020444	145.18743	100	0.72	54851	5640	2996_R_10700_10800_43826_01-06-2019_1	-38.020449	145.187439	100	0.8	54851	5640	86224	1405.3	80	12	730	54851	5640	0.0800000000000001
2996_R_36300_36400_43286_01-06-2017_1	-37.801968	145.196958	100	2.62	27816	2860	2996_R_36300_36400_43826_01-06-2019_1	-37.801958	145.196913	100	3	27816	2860	86074	1290.6	80	12	730	27816	2860	0.38
2996_R_17100_17200_43286_01-06-2017_1	-37.963561	145.196718	100	0.96	54114	5565	2996_R_17100_17200_43826_01-06-2019_1	-37.963574	145.196716	100	1	54114	5565	86111	1076.7	80	12	730	54114	5565	0.04
2996_R_13700_13800_43286_01-06-2017_1	-37.993703	145.19146	100	1.29	55109	5667	2996_R_13700_13800_43826_01-06-2019_1	-37.993717	145.191469	100	1.3	55109	5667	86224	1405.3	80	12	730	55109	5667	0.01
2996_R_34900_35000_43286_01-06-2017_1	-37.807776	145.210791	100	1.57	27816	2860	2996_R_34900_35000_43826_01-06-2019_1	-37.807772	145.210781	100	1.7	27816	2860	86074	1290.6	80	12	730	27816	2860	0.13
2996_R_11000_11100_43286_01-06-2017_1	-38.017744	145.187167	100	0.65	54851	5640	2996_R_11000_11100_43826_01-06-2019_1	-38.017748	145.187169	100	0.7	54851	5640	86224	1405.3	80	12	730	54851	5640	0.0499999999999999
2996_R_13400_13500_43286_01-06-2017_1	-37.99641	145.191435	100	0.97	55118	5668	2996_R_13400_13500_43826_01-06-2019_1	-37.996424	145.191444	100	1	55118	5668	86224	1405.3	80	12	730	55118	5668	0.03
2996_R_13500_13600_43286_01-06-2017_1	-37.995508	145.191407	100	0.78	55109	5667	2996_R_13500_13600_43826_01-06-2019_1	-37.995521	145.191417	100	0.8	55109	5667	86224	1405.3	80	12	730	55109	5667	0.02
2996_R_31500_31600_43286_01-06-2017_1	-37.837196	145.217512	100	1.56	31478	3237	2996_R_31500_31600_43826_01-06-2019_1	-37.837209	145.217506	100	1.6	31478	3237	86074	1290.6	80	12	730	31478	3237	0.04
2996_R_31400_31500_43286_01-06-2017_1	-37.8381	145.217523	100	3.24	31478	3237	2996_R_31400_31500_43826_01-06-2019_1	-37.838106	145.217523	100	3.5	31478	3237	86074	1290.6	80	12	730	31478	3237	0.26
2996_R_28600_28700_43286_01-06-2017_1	-37.862772	145.211409	100	0.97	31478	3237	2996_R_28600_28700_43826_01-06-2019_1	-37.862781	145.211411	100	1	31478	3237	86303	1375.4	80	12	730	31478	3237	0.03
2996_R_19200_19300_43286_01-06-2017_1	-37.946026	145.204911	100	0.57	46850	4818	2996_R_19200_19300_43826_01-06-2019_1	-37.946039	145.204905	100	0.6	46850	4818	86111	1076.7	80	12	730	46850	4818	0.03
2996_R_10200_10300_43286_01-06-2017_1	-38.024808	145.18885	100	0.97	54584	5613	2996_R_10200_10300_43826_01-06-2019_1	-38.024817	145.18886	100	1	54584	5613	86224	1405.3	80	12	730	54584	5613	0.03
2996_R_17500_17600_43286_01-06-2017_1	-37.960548	145.19922	100	0.53	54114	5565	2996_R_17500_17600_43826_01-06-2019_1	-37.960557	145.199221	100	0.6	54114	5565	86111	1076.7	80	12	730	54114	5565	0.07
2996_R_17000_17100_43286_01-06-2017_1	-37.964333	145.196131	100	0.71	54114	5565	2996_R_17000_17100_43826_01-06-2019_1	-37.964348	145.196127	100	0.8	54114	5565	86111	1076.7	80	12	730	54114	5565	0.0900000000000001
2996_R_37800_37900_43286_01-06-2017_1	-37.803586	145.181288	100	1.35	45398	4668	2996_R_37800_37900_43826_01-06-2019_1	-37.80356	145.181278	100	1.6	45398	4668	86074	1290.6	80	12	730	45398	4668	0.25
2996_R_30900_31000_43286_01-06-2017_1	-37.842617	145.217459	100	0.9	31478	3237	2996_R_30900_31000_43826_01-06-2019_1	-37.842617	145.21746	100	1	31478	3237	86074	1290.6	80	12	730	31478	3237	0.1
2996_R_17300_17400_43286_01-06-2017_1	-37.962049	145.197956	100	0.59	54114	5565	2996_R_17300_17400_43826_01-06-2019_1	-37.962056	145.197951	100	0.6	54114	5565	86111	1076.7	80	12	730	54114	5565	0.01
2996_R_23000_23100_43286_01-06-2017_1	-37.913	145.215899	100	1.76	49951	5136	2996_R_23000_23100_43826_01-06-2019_1	-37.913012	145.215903	100	2	49951	5136	86303	1375.4	80	12	730	49951	5136	0.24
2996_R_15800_15900_43286_01-06-2017_1	-37.974882	145.193322	100	1.19	55100	5666	2996_R_15800_15900_43826_01-06-2019_1	-37.974893	145.193323	100	1.2	55100	5666	86224	1405.3	80	12	730	55100	5666	0.01
2996_R_30600_30700_43286_01-06-2017_1	-37.845311	145.2171	100	0.87	31478	3237	2996_R_30600_30700_43826_01-06-2019_1	-37.84531	145.2171	100	0.9	31478	3237	86074	1290.6	80	12	730	31478	3237	0.03
2996_R_20700_20800_43286_01-06-2017_1	-37.93287	145.208973	100	2.23	50638	5207	2996_R_20700_20800_43826_01-06-2019_1	-37.932881	145.208967	100	2.5	50638	5207	86111	1076.7	80	12	730	50638	5207	0.27
2996_R_16500_16600_43286_01-06-2017_1	-37.968624	145.194474	100	0.91	54607	5615	2996_R_16500_16600_43826_01-06-2019_1	-37.968644	145.194476	100	1	54607	5615	86224	1405.3	80	12	730	54607	5615	0.09
2996_R_22200_22300_43286_01-06-2017_1	-37.920182	145.21478	100	1.77	49951	5136	2996_R_22200_22300_43826_01-06-2019_1	-37.920175	145.214771	100	1.8	49951	5136	86303	1375.4	80	12	730	49951	5136	0.03
2996_R_28200_28300_43286_01-06-2017_1	-37.866383	145.211124	100	0.85	31478	3237	2996_R_28200_28300_43826_01-06-2019_1	-37.86639	145.211123	100	0.9	31478	3237	86303	1375.4	80	12	730	31478	3237	0.05
2996_R_34600_34700_43286_01-06-2017_1	-37.809995	145.212754	100	1.09	27816	2860	2996_R_34600_34700_43826_01-06-2019_1	-37.809992	145.212739	100	1.1	27816	2860	86074	1290.6	80	12	730	27816	2860	0.01
2996_R_18700_18800_43286_01-06-2017_1	-37.950456	145.203805	100	0.86	46850	4818	2996_R_18700_18800_43826_01-06-2019_1	-37.950472	145.203794	100	0.9	46850	4818	86111	1076.7	80	12	730	46850	4818	0.04
2996_R_12600_12700_43286_01-06-2017_1	-38.003573	145.190581	100	0.9	55118	5668	2996_R_12600_12700_43826_01-06-2019_1	-38.003576	145.190573	100	1	55118	5668	86224	1405.3	80	12	730	55118	5668	0.1
2996_R_37300_37400_43286_01-06-2017_1	-37.801704	145.18644	100	1.29	27816	2860	2996_R_37300_37400_43826_01-06-2019_1	-37.801674	145.186449	100	1.3	27816	2860	86074	1290.6	80	12	730	27816	2860	0.01
2996_R_20200_20300_43286_01-06-2017_1	-37.937209	145.207426	100	0.94	50638	5207	2996_R_20200_20300_43826_01-06-2019_1	-37.937219	145.207367	100	1.3	50638	5207	86111	1076.7	80	12	730	50638	5207	0.36
2996_R_24500_24600_43286_01-06-2017_1	-37.899514	145.214699	100	0.8	42073	4326	2996_R_24500_24600_43826_01-06-2019_1	-37.899509	145.214699	100	0.9	42073	4326	86303	1375.4	80	12	730	42073	4326	0.1
2996_R_33900_34000_43286_01-06-2017_1	-37.815569	145.216366	100	1.69	27816	2860	2996_R_33900_34000_43826_01-06-2019_1	-37.815561	145.21637	100	1.7	27816	2860	86074	1290.6	80	12	730	27816	2860	0.01
2996_R_31300_31400_43286_01-06-2017_1	-37.839005	145.217535	100	2.54	31478	3237	2996_R_31300_31400_43826_01-06-2019_1	-37.839005	145.217538	100	2.7	31478	3237	86074	1290.6	80	12	730	31478	3237	0.16
2996_R_19100_19200_43286_01-06-2017_1	-37.94691	145.204692	100	0.55	46850	4818	2996_R_19100_19200_43826_01-06-2019_1	-37.946925	145.204681	100	0.6	46850	4818	86111	1076.7	80	12	730	46850	4818	0.0499999999999999
2996_R_29500_29600_43286_01-06-2017_1	-37.854888	145.213844	100	1.14	31478	3237	2996_R_29500_29600_43826_01-06-2019_1	-37.854891	145.213847	100	1.2	31478	3237	86303	1375.4	80	12	730	31478	3237	0.0600000000000001
2996_R_21000_21100_43286_01-06-2017_1	-37.9304	145.210371	100	1.18	50294	5172	2996_R_21000_21100_43826_01-06-2019_1	-37.930406	145.210362	100	1.2	50294	5172	86111	1076.7	80	12	730	50294	5172	0.02
2996_R_20100_20200_43286_01-06-2017_1	-37.938087	145.207157	100	0.9	50638	5207	2996_R_20100_20200_43826_01-06-2019_1	-37.938099	145.207115	100	1.1	50638	5207	86111	1076.7	80	12	730	50638	5207	0.2
2996_R_29100_29200_43286_01-06-2017_1	-37.858342	145.212489	100	2.08	31478	3237	2996_R_29100_29200_43826_01-06-2019_1	-37.858347	145.212496	100	2.2	31478	3237	86303	1375.4	80	12	730	31478	3237	0.12
2996_R_27800_27900_43286_01-06-2017_1	-37.869989	145.211259	100	2.43	31478	3237	2996_R_27800_27900_43826_01-06-2019_1	-37.869995	145.211262	100	2.5	31478	3237	86303	1375.4	80	12	730	31478	3237	0.0699999999999998
2996_R_34700_34800_43286_01-06-2017_1	-37.809248	145.212109	100	3.06	27816	2860	2996_R_34700_34800_43826_01-06-2019_1	-37.809244	145.212099	100	3.2	27816	2860	86074	1290.6	80	12	730	27816	2860	0.14
2996_R_28900_29000_43286_01-06-2017_1	-37.8601	145.211963	100	0.88	31478	3237	2996_R_28900_29000_43826_01-06-2019_1	-37.860105	145.211965	100	0.9	31478	3237	86303	1375.4	80	12	730	31478	3237	0.02
2996_R_32100_32200_43286_01-06-2017_1	-37.831781	145.217421	100	1.22	31478	3237	2996_R_32100_32200_43826_01-06-2019_1	-37.831794	145.217421	100	1.3	31478	3237	86074	1290.6	80	12	730	31478	3237	0.0800000000000001
2996_R_23800_23900_43286_01-06-2017_1	-37.905791	145.215526	100	1.62	49951	5136	2996_R_23800_23900_43826_01-06-2019_1	-37.9058	145.215516	100	2.1	49951	5136	86303	1375.4	80	12	730	49951	5136	0.48
2996_R_25300_25400_43286_01-06-2017_1	-37.892299	145.214623	100	0.89	41254	4242	2996_R_25300_25400_43826_01-06-2019_1	-37.892287	145.214623	100	0.9	41254	4242	86303	1375.4	80	12	730	41254	4242	0.01
2996_R_15300_15400_43286_01-06-2017_1	-37.979367	145.192572	100	1.49	55100	5666	2996_R_15300_15400_43826_01-06-2019_1	-37.979372	145.192586	100	1.6	55100	5666	86224	1405.3	80	12	730	55100	5666	0.11
2996_R_26300_26400_43286_01-06-2017_1	-37.883273	145.214501	100	2.83	35956	3697	2996_R_26300_26400_43826_01-06-2019_1	-37.883261	145.214499	100	3	35956	3697	86303	1375.4	80	12	730	35956	3697	0.17
2996_R_11300_11400_43286_01-06-2017_1	-38.015043	145.18745	100	0.86	54851	5640	2996_R_11300_11400_43826_01-06-2019_1	-38.015048	145.187452	100	0.9	54851	5640	86224	1405.3	80	12	730	54851	5640	0.04
2996_R_19500_19600_43286_01-06-2017_1	-37.943372	145.205618	100	0.66	50638	5207	2996_R_19500_19600_43826_01-06-2019_1	-37.943385	145.205614	100	0.7	50638	5207	86111	1076.7	80	12	730	50638	5207	0.0399999999999999
2996_R_18900_19000_43286_01-06-2017_1	-37.948684	145.204251	100	0.56	46850	4818	2996_R_18900_19000_43826_01-06-2019_1	-37.948699	145.20424	100	0.6	46850	4818	86111	1076.7	80	12	730	46850	4818	0.0399999999999999
2996_R_19600_19700_43286_01-06-2017_1	-37.942488	145.205863	100	0.59	50638	5207	2996_R_19600_19700_43826_01-06-2019_1	-37.942503	145.205863	100	0.6	50638	5207	86111	1076.7	80	12	730	50638	5207	0.01
2996_R_14800_14900_43286_01-06-2017_1	-37.983862	145.192906	100	0.57	55100	5666	2996_R_14800_14900_43826_01-06-2019_1	-37.983869	145.192905	100	0.6	55100	5666	86224	1405.3	80	12	730	55100	5666	0.03
2996_R_16900_17000_43286_01-06-2017_1	-37.965142	145.195631	100	1.46	54607	5615	2996_R_16900_17000_43826_01-06-2019_1	-37.965161	145.195626	100	1.5	54607	5615	86224	1405.3	80	12	730	54607	5615	0.04
2996_R_35100_35200_43286_01-06-2017_1	-37.8065	145.209187	100	1.48	27816	2860	2996_R_35100_35200_43826_01-06-2019_1	-37.806497	145.209171	100	1.5	27816	2860	86074	1290.6	80	12	730	27816	2860	0.02
2996_R_9700_9800_43286_01-06-2017_1	-38.029274	145.189642	100	0.54	54363	5590	2996_R_9700_9800_43826_01-06-2019_1	-38.02928	145.189648	100	0.6	54363	5590	86224	1405.3	80	12	730	54363	5590	0.0599999999999999
2996_R_21600_21700_43286_01-06-2017_1	-37.9254	145.212978	100	1.52	50294	5172	2996_R_21600_21700_43826_01-06-2019_1	-37.925397	145.212974	100	1.6	50294	5172	86111	1076.7	80	12	730	50294	5172	0.0800000000000001
2996_R_18600_18700_43286_01-06-2017_1	-37.951341	145.203582	100	0.64	46850	4818	2996_R_18600_18700_43826_01-06-2019_1	-37.951358	145.203574	100	0.7	46850	4818	86111	1076.7	80	12	730	46850	4818	0.0599999999999999
2996_R_35500_35600_43286_01-06-2017_1	-37.804751	145.205236	100	1.41	27816	2860	2996_R_35500_35600_43826_01-06-2019_1	-37.804752	145.205213	100	1.5	27816	2860	86074	1290.6	80	12	730	27816	2860	0.0900000000000001
2996_R_37200_37300_43286_01-06-2017_1	-37.801298	145.187451	100	1.02	27816	2860	2996_R_37200_37300_43826_01-06-2019_1	-37.801263	145.187462	100	1.1	27816	2860	86074	1290.6	80	12	730	27816	2860	0.0800000000000001
2996_R_37000_37100_43286_01-06-2017_1	-37.800597	145.189538	100	1.23	27816	2860	2996_R_37000_37100_43826_01-06-2019_1	-37.800561	145.189554	100	1.3	27816	2860	86074	1290.6	80	12	730	27816	2860	0.0700000000000001
